iso_code,continent,location,date,new_cases_smoothed_per_million,people_vaccinated_per_hundred
SVK,Europe,Slovakia,2020-08-29,13.763,0.0
SVK,Europe,Slovakia,2020-08-30,13.606,0.0
SVK,Europe,Slovakia,2020-08-31,12.9,0.0
SVK,Europe,Slovakia,2020-09-01,14.051,0.0
SVK,Europe,Slovakia,2020-09-02,13.24,0.0
SVK,Europe,Slovakia,2020-09-03,14.051,0.0
SVK,Europe,Slovakia,2020-09-04,14.967,0.0
SVK,Europe,Slovakia,2020-09-05,17.898,0.0
SVK,Europe,Slovakia,2020-09-06,19.311,0.0
SVK,Europe,Slovakia,2020-09-07,18.813,0.0
SVK,Europe,Slovakia,2020-09-08,19.311,0.0
SVK,Europe,Slovakia,2020-09-09,22.136,0.0
SVK,Europe,Slovakia,2020-09-10,23.628,0.0
SVK,Europe,Slovakia,2020-09-11,24.91,0.0
SVK,Europe,Slovakia,2020-09-12,24.256,0.0
SVK,Europe,Slovakia,2020-09-13,24.02,0.0
SVK,Europe,Slovakia,2020-09-14,24.701,0.0
SVK,Europe,Slovakia,2020-09-15,27.239,0.0
SVK,Europe,Slovakia,2020-09-16,25.433,0.0
SVK,Europe,Slovakia,2020-09-17,24.989,0.0
SVK,Europe,Slovakia,2020-09-18,26.271,0.0
SVK,Europe,Slovakia,2020-09-19,28.599,0.0
SVK,Europe,Slovakia,2020-09-20,29.96,0.0
SVK,Europe,Slovakia,2020-09-21,30.771,0.0
SVK,Europe,Slovakia,2020-09-22,30.431,0.0
SVK,Europe,Slovakia,2020-09-23,36.868,0.0
SVK,Europe,Slovakia,2020-09-24,42.075,0.0
SVK,Europe,Slovakia,2020-09-25,46.89,0.0
SVK,Europe,Slovakia,2020-09-26,53.745,0.0
SVK,Europe,Slovakia,2020-09-27,62.825,0.0
SVK,Europe,Slovakia,2020-09-28,67.692,0.0
SVK,Europe,Slovakia,2020-09-29,69.157,0.0
SVK,Europe,Slovakia,2020-09-30,75.149,0.0
SVK,Europe,Slovakia,2020-10-01,86.583,0.0
SVK,Europe,Slovakia,2020-10-02,93.387,0.0
SVK,Europe,Slovakia,2020-10-03,97.364,0.0
SVK,Europe,Slovakia,2020-10-04,106.26,0.0
SVK,Europe,Slovakia,2020-10-05,108.563,0.0
SVK,Europe,Slovakia,2020-10-06,110.892,0.0
SVK,Europe,Slovakia,2020-10-07,119.003,0.0
SVK,Europe,Slovakia,2020-10-08,125.283,0.0
SVK,Europe,Slovakia,2020-10-09,138.497,0.0
SVK,Europe,Slovakia,2020-10-10,169.451,0.0
SVK,Europe,Slovakia,2020-10-11,175.626,0.0
SVK,Europe,Slovakia,2020-10-12,179.577,0.0
SVK,Europe,Slovakia,2020-10-13,185.098,0.0
SVK,Europe,Slovakia,2020-10-14,199.045,0.0
SVK,Europe,Slovakia,2020-10-15,222.385,0.0
SVK,Europe,Slovakia,2020-10-16,245.699,0.0
SVK,Europe,Slovakia,2020-10-17,247.818,0.0
SVK,Europe,Slovakia,2020-10-18,261.242,0.0
SVK,Europe,Slovakia,2020-10-19,270.557,0.0
SVK,Europe,Slovakia,2020-10-20,275.11,0.0
SVK,Europe,Slovakia,2020-10-21,295.833,0.0
SVK,Europe,Slovakia,2020-10-22,290.574,0.0
SVK,Europe,Slovakia,2020-10-23,303.814,0.0
SVK,Europe,Slovakia,2020-10-24,327.939,0.0
SVK,Europe,Slovakia,2020-10-25,366.534,0.0
SVK,Europe,Slovakia,2020-10-26,378.361,0.0
SVK,Europe,Slovakia,2020-10-27,383.489,0.0
SVK,Europe,Slovakia,2020-10-28,401.413,0.0
SVK,Europe,Slovakia,2020-10-29,429.07,0.0
SVK,Europe,Slovakia,2020-10-30,449.532,0.0
SVK,Europe,Slovakia,2020-10-31,441.238,0.0
SVK,Europe,Slovakia,2020-11-01,421.351,0.0
SVK,Europe,Slovakia,2020-11-02,436.292,0.0
SVK,Europe,Slovakia,2020-11-03,457.905,0.0
SVK,Europe,Slovakia,2020-11-04,466.514,0.0
SVK,Europe,Slovakia,2020-11-05,444.979,0.0
SVK,Europe,Slovakia,2020-11-06,418.578,0.0
SVK,Europe,Slovakia,2020-11-07,418.735,0.0
SVK,Europe,Slovakia,2020-11-08,406.855,0.0
SVK,Europe,Slovakia,2020-11-09,372.683,0.0
SVK,Europe,Slovakia,2020-11-10,354.994,0.0
SVK,Europe,Slovakia,2020-11-11,324.694,0.0
SVK,Europe,Slovakia,2020-11-12,341.153,0.0
SVK,Europe,Slovakia,2020-11-13,332.518,0.0
SVK,Europe,Slovakia,2020-11-14,311.376,0.0
SVK,Europe,Slovakia,2020-11-15,294.943,0.0
SVK,Europe,Slovakia,2020-11-16,293.164,0.0
SVK,Europe,Slovakia,2020-11-17,300.36,0.0
SVK,Europe,Slovakia,2020-11-18,280.814,0.0
SVK,Europe,Slovakia,2020-11-19,256.584,0.0
SVK,Europe,Slovakia,2020-11-20,251.194,0.0
SVK,Europe,Slovakia,2020-11-21,253.549,0.0
SVK,Europe,Slovakia,2020-11-22,247.897,0.0
SVK,Europe,Slovakia,2020-11-23,240.623,0.0
SVK,Europe,Slovakia,2020-11-24,232.642,0.0
SVK,Europe,Slovakia,2020-11-25,245.725,0.0
SVK,Europe,Slovakia,2020-11-26,253.261,0.0
SVK,Europe,Slovakia,2020-11-27,254.072,0.0
SVK,Europe,Slovakia,2020-11-28,245.306,0.0
SVK,Europe,Slovakia,2020-11-29,248.368,0.0
SVK,Europe,Slovakia,2020-11-30,247.452,0.0
SVK,Europe,Slovakia,2020-12-01,253.549,0.0
SVK,Europe,Slovakia,2020-12-02,259.619,0.0
SVK,Europe,Slovakia,2020-12-03,260.378,0.0
SVK,Europe,Slovakia,2020-12-04,269.144,0.0
SVK,Europe,Slovakia,2020-12-05,283.378,0.0
SVK,Europe,Slovakia,2020-12-06,287.774,0.0
SVK,Europe,Slovakia,2020-12-07,297.089,0.0
SVK,Europe,Slovakia,2020-12-08,315.274,0.0
SVK,Europe,Slovakia,2020-12-09,328.907,0.0
SVK,Europe,Slovakia,2020-12-10,358.815,0.0
SVK,Europe,Slovakia,2020-12-11,358.344,0.0
SVK,Europe,Slovakia,2020-12-12,401.177,0.0
SVK,Europe,Slovakia,2020-12-13,425.276,0.0
SVK,Europe,Slovakia,2020-12-14,424.047,0.0
SVK,Europe,Slovakia,2020-12-15,426.271,0.0
SVK,Europe,Slovakia,2020-12-16,452.463,0.0
SVK,Europe,Slovakia,2020-12-17,450.37,0.0
SVK,Europe,Slovakia,2020-12-18,498.123,0.0
SVK,Europe,Slovakia,2020-12-19,483.574,0.0
SVK,Europe,Slovakia,2020-12-20,480.199,0.0
SVK,Europe,Slovakia,2020-12-21,498.881,0.0
SVK,Europe,Slovakia,2020-12-22,515.34,0.0
SVK,Europe,Slovakia,2020-12-23,518.532,0.0
SVK,Europe,Slovakia,2020-12-24,508.38,0.0
SVK,Europe,Slovakia,2020-12-25,509.819,0.0
SVK,Europe,Slovakia,2020-12-26,454.608,0.0
SVK,Europe,Slovakia,2020-12-27,423.549,0.0
SVK,Europe,Slovakia,2020-12-28,406.541,0.0
SVK,Europe,Slovakia,2020-12-29,391.679,0.0
SVK,Europe,Slovakia,2020-12-30,374.776,0.0
SVK,Europe,Slovakia,2020-12-31,470.491,0.0
SVK,Europe,Slovakia,2021-01-01,494.538,0.0
SVK,Europe,Slovakia,2021-01-02,512.723,0.0
SVK,Europe,Slovakia,2021-01-03,521.75,0.0
SVK,Europe,Slovakia,2021-01-04,523.504,0.0
SVK,Europe,Slovakia,2021-01-05,546.896,0.01
SVK,Europe,Slovakia,2021-01-06,597.082,0.12
SVK,Europe,Slovakia,2021-01-07,487.761,0.25
SVK,Europe,Slovakia,2021-01-08,435.821,0.38
SVK,Europe,Slovakia,2021-01-09,496.945,0.41
SVK,Europe,Slovakia,2021-01-10,542.84,0.46
SVK,Europe,Slovakia,2021-01-11,548.701,0.54
SVK,Europe,Slovakia,2021-01-12,533.551,0.73
SVK,Europe,Slovakia,2021-01-13,497.364,0.86
SVK,Europe,Slovakia,2021-01-14,517.93,0.99
SVK,Europe,Slovakia,2021-01-15,511.363,1.14
SVK,Europe,Slovakia,2021-01-16,458.324,1.16
SVK,Europe,Slovakia,2021-01-17,395.526,1.16
SVK,Europe,Slovakia,2021-01-18,400.759,1.32
SVK,Europe,Slovakia,2021-01-19,387.65,1.45
SVK,Europe,Slovakia,2021-01-20,359.076,1.58
SVK,Europe,Slovakia,2021-01-21,347.066,1.7
SVK,Europe,Slovakia,2021-01-22,322.365,1.83
SVK,Europe,Slovakia,2021-01-23,309.256,1.83
SVK,Europe,Slovakia,2021-01-24,344.109,1.83
SVK,Europe,Slovakia,2021-01-25,330.791,1.95
SVK,Europe,Slovakia,2021-01-26,322.444,2.08
SVK,Europe,Slovakia,2021-01-27,330.058,2.2
SVK,Europe,Slovakia,2021-01-28,318.833,2.36
SVK,Europe,Slovakia,2021-01-29,339.661,2.53
SVK,Europe,Slovakia,2021-01-30,356.355,2.56
SVK,Europe,Slovakia,2021-01-31,351.593,2.56
SVK,Europe,Slovakia,2021-02-01,348.793,2.72
SVK,Europe,Slovakia,2021-02-02,352.639,2.88
SVK,Europe,Slovakia,2021-02-03,351.514,3.05
SVK,Europe,Slovakia,2021-02-04,352.613,3.22
SVK,Europe,Slovakia,2021-02-05,353.895,3.37
SVK,Europe,Slovakia,2021-02-06,355.439,3.41
SVK,Europe,Slovakia,2021-02-07,350.965,3.41
SVK,Europe,Slovakia,2021-02-08,359.155,3.55
SVK,Europe,Slovakia,2021-02-09,358.815,3.68
SVK,Europe,Slovakia,2021-02-10,370.511,3.8
SVK,Europe,Slovakia,2021-02-11,381.239,3.93
SVK,Europe,Slovakia,2021-02-12,376.032,4.07
SVK,Europe,Slovakia,2021-02-13,378.361,4.14
SVK,Europe,Slovakia,2021-02-14,375.639,4.34
SVK,Europe,Slovakia,2021-02-15,370.799,4.46
SVK,Europe,Slovakia,2021-02-16,363.42,4.55
SVK,Europe,Slovakia,2021-02-17,363.132,4.66
SVK,Europe,Slovakia,2021-02-18,364.911,4.74
SVK,Europe,Slovakia,2021-02-19,362.347,4.86
SVK,Europe,Slovakia,2021-02-20,372.159,4.97
SVK,Europe,Slovakia,2021-02-21,378.387,5.09
SVK,Europe,Slovakia,2021-02-22,380.402,5.19
SVK,Europe,Slovakia,2021-02-23,394.95,5.3
SVK,Europe,Slovakia,2021-02-24,404.867,5.42
SVK,Europe,Slovakia,2021-02-25,401.805,5.47
SVK,Europe,Slovakia,2021-02-26,409.969,5.55
SVK,Europe,Slovakia,2021-02-27,413.711,5.71
SVK,Europe,Slovakia,2021-02-28,417.086,5.81
SVK,Europe,Slovakia,2021-03-01,422.136,5.92
SVK,Europe,Slovakia,2021-03-02,424.204,6.02
SVK,Europe,Slovakia,2021-03-03,419.232,6.1
SVK,Europe,Slovakia,2021-03-04,428.704,6.18
SVK,Europe,Slovakia,2021-03-05,422.895,6.28
SVK,Europe,Slovakia,2021-03-06,414.365,6.62
SVK,Europe,Slovakia,2021-03-07,400.523,6.85
SVK,Europe,Slovakia,2021-03-08,388.853,6.95
SVK,Europe,Slovakia,2021-03-09,392.255,7.01
SVK,Europe,Slovakia,2021-03-10,398.613,7.08
SVK,Europe,Slovakia,2021-03-11,377.105,7.29
SVK,Europe,Slovakia,2021-03-12,373.912,7.53
SVK,Europe,Slovakia,2021-03-13,369.752,7.93
SVK,Europe,Slovakia,2021-03-14,369.281,8.23
SVK,Europe,Slovakia,2021-03-15,370.877,8.48
SVK,Europe,Slovakia,2021-03-16,354.419,8.77
SVK,Europe,Slovakia,2021-03-17,335.893,9.05
SVK,Europe,Slovakia,2021-03-18,337.516,9.36
SVK,Europe,Slovakia,2021-03-19,321.24,9.59
SVK,Europe,Slovakia,2021-03-20,306.378,9.93
SVK,Europe,Slovakia,2021-03-21,297.403,10.21
SVK,Europe,Slovakia,2021-03-22,295.938,10.55
SVK,Europe,Slovakia,2021-03-23,288.166,10.87
SVK,Europe,Slovakia,2021-03-24,264.224,11.2
SVK,Europe,Slovakia,2021-03-25,254.124,11.49
SVK,Europe,Slovakia,2021-03-26,243.475,11.79
SVK,Europe,Slovakia,2021-03-27,236.567,12.06
SVK,Europe,Slovakia,2021-03-28,236.567,12.22
SVK,Europe,Slovakia,2021-03-29,231.438,12.56
SVK,Europe,Slovakia,2021-03-30,229.712,12.89
SVK,Europe,Slovakia,2021-03-31,226.519,13.26
SVK,Europe,Slovakia,2021-04-01,217.361,13.61
SVK,Europe,Slovakia,2021-04-02,220.318,13.69
SVK,Europe,Slovakia,2021-04-03,199.83,13.82
SVK,Europe,Slovakia,2021-04-04,191.849,13.89
SVK,Europe,Slovakia,2021-04-05,190.619,13.9
SVK,Europe,Slovakia,2021-04-06,167.541,13.9
SVN,Europe,Slovenia,2020-02-02,2.13,0.29
SVN,Europe,Slovenia,2020-02-03,2.13,0.29
SVN,Europe,Slovenia,2020-02-04,2.13,0.29
SVN,Europe,Slovenia,2020-02-05,2.13,0.29
SVN,Europe,Slovenia,2020-02-06,2.13,0.29
SVN,Europe,Slovenia,2020-02-07,2.13,0.29
SVN,Europe,Slovenia,2020-02-08,2.13,0.29
SVN,Europe,Slovenia,2020-02-09,2.13,0.29
SVN,Europe,Slovenia,2020-02-10,2.13,0.29
SVN,Europe,Slovenia,2020-02-11,2.13,0.29
SVN,Europe,Slovenia,2020-02-12,2.13,0.29
SVN,Europe,Slovenia,2020-02-13,2.13,0.29
SVN,Europe,Slovenia,2020-02-14,2.13,0.29
SVN,Europe,Slovenia,2020-02-15,2.13,0.29
SVN,Europe,Slovenia,2020-02-16,2.13,0.29
SVN,Europe,Slovenia,2020-02-17,2.13,0.29
SVN,Europe,Slovenia,2020-02-18,2.13,0.29
SVN,Europe,Slovenia,2020-02-19,2.13,0.29
SVN,Europe,Slovenia,2020-02-20,2.13,0.29
SVN,Europe,Slovenia,2020-02-21,2.13,0.29
SVN,Europe,Slovenia,2020-02-22,2.13,0.29
SVN,Europe,Slovenia,2020-02-23,2.13,0.29
SVN,Europe,Slovenia,2020-02-24,2.13,0.29
SVN,Europe,Slovenia,2020-02-25,2.13,0.29
SVN,Europe,Slovenia,2020-02-26,2.13,0.29
SVN,Europe,Slovenia,2020-02-27,2.13,0.29
SVN,Europe,Slovenia,2020-02-28,2.13,0.29
SVN,Europe,Slovenia,2020-02-29,2.13,0.29
SVN,Europe,Slovenia,2020-03-01,2.13,0.29
SVN,Europe,Slovenia,2020-03-02,2.13,0.29
SVN,Europe,Slovenia,2020-03-03,2.13,0.29
SVN,Europe,Slovenia,2020-03-04,2.13,0.29
SVN,Europe,Slovenia,2020-03-05,2.13,0.29
SVN,Europe,Slovenia,2020-03-06,2.13,0.29
SVN,Europe,Slovenia,2020-03-07,2.13,0.29
SVN,Europe,Slovenia,2020-03-08,2.13,0.29
SVN,Europe,Slovenia,2020-03-09,2.13,0.29
SVN,Europe,Slovenia,2020-03-10,2.13,0.29
SVN,Europe,Slovenia,2020-03-11,3.917,0.29
SVN,Europe,Slovenia,2020-03-12,5.978,0.29
SVN,Europe,Slovenia,2020-03-13,9.208,0.29
SVN,Europe,Slovenia,2020-03-14,11.957,0.29
SVN,Europe,Slovenia,2020-03-15,13.949,0.29
SVN,Europe,Slovenia,2020-03-16,16.286,0.29
SVN,Europe,Slovenia,2020-03-17,16.767,0.29
SVN,Europe,Slovenia,2020-03-18,14.98,0.29
SVN,Europe,Slovenia,2020-03-19,13.537,0.29
SVN,Europe,Slovenia,2020-03-20,13.743,0.29
SVN,Europe,Slovenia,2020-03-21,13.881,0.29
SVN,Europe,Slovenia,2020-03-22,13.4,0.29
SVN,Europe,Slovenia,2020-03-23,12.987,0.29
SVN,Europe,Slovenia,2020-03-24,14.087,0.29
SVN,Europe,Slovenia,2020-03-25,17.385,0.29
SVN,Europe,Slovenia,2020-03-26,18.966,0.29
SVN,Europe,Slovenia,2020-03-27,19.997,0.29
SVN,Europe,Slovenia,2020-03-28,20.684,0.29
SVN,Europe,Slovenia,2020-03-29,21.714,0.29
SVN,Europe,Slovenia,2020-03-30,21.577,0.29
SVN,Europe,Slovenia,2020-03-31,22.127,0.29
SVN,Europe,Slovenia,2020-04-01,21.508,0.29
SVN,Europe,Slovenia,2020-04-02,23.02,0.29
SVN,Europe,Slovenia,2020-04-03,20.752,0.29
SVN,Europe,Slovenia,2020-04-04,20.134,0.29
SVN,Europe,Slovenia,2020-04-05,18.347,0.29
SVN,Europe,Slovenia,2020-04-06,18.21,0.29
SVN,Europe,Slovenia,2020-04-07,17.66,0.29
SVN,Europe,Slovenia,2020-04-08,17.179,0.29
SVN,Europe,Slovenia,2020-04-09,15.599,0.29
SVN,Europe,Slovenia,2020-04-10,15.53,0.29
SVN,Europe,Slovenia,2020-04-11,14.499,0.29
SVN,Europe,Slovenia,2020-04-12,14.293,0.29
SVN,Europe,Slovenia,2020-04-13,13.125,0.29
SVN,Europe,Slovenia,2020-04-14,11.063,0.29
SVN,Europe,Slovenia,2020-04-15,10.789,0.29
SVN,Europe,Slovenia,2020-04-16,9.895,0.29
SVN,Europe,Slovenia,2020-04-17,9.895,0.29
SVN,Europe,Slovenia,2020-04-18,8.864,0.29
SVN,Europe,Slovenia,2020-04-19,8.59,0.29
SVN,Europe,Slovenia,2020-04-20,8.452,0.29
SVN,Europe,Slovenia,2020-04-21,8.521,0.29
SVN,Europe,Slovenia,2020-04-22,7.215,0.29
SVN,Europe,Slovenia,2020-04-23,6.734,0.29
SVN,Europe,Slovenia,2020-04-24,4.741,0.29
SVN,Europe,Slovenia,2020-04-25,4.879,0.29
SVN,Europe,Slovenia,2020-04-26,4.535,0.29
SVN,Europe,Slovenia,2020-04-27,4.604,0.29
SVN,Europe,Slovenia,2020-04-28,4.398,0.29
SVN,Europe,Slovenia,2020-04-29,4.467,0.29
SVN,Europe,Slovenia,2020-04-30,4.329,0.29
SVN,Europe,Slovenia,2020-05-01,4.192,0.29
SVN,Europe,Slovenia,2020-05-02,3.505,0.29
SVN,Europe,Slovenia,2020-05-03,2.955,0.29
SVN,Europe,Slovenia,2020-05-04,2.543,0.29
SVN,Europe,Slovenia,2020-05-05,2.543,0.29
SVN,Europe,Slovenia,2020-05-06,2.061,0.29
SVN,Europe,Slovenia,2020-05-07,1.374,0.29
SVN,Europe,Slovenia,2020-05-08,1.099,0.29
SVN,Europe,Slovenia,2020-05-09,1.031,0.29
SVN,Europe,Slovenia,2020-05-10,1.237,0.29
SVN,Europe,Slovenia,2020-05-11,1.443,0.29
SVN,Europe,Slovenia,2020-05-12,1.099,0.29
SVN,Europe,Slovenia,2020-05-13,1.031,0.29
SVN,Europe,Slovenia,2020-05-14,1.031,0.29
SVN,Europe,Slovenia,2020-05-15,1.031,0.29
SVN,Europe,Slovenia,2020-05-16,0.756,0.29
SVN,Europe,Slovenia,2020-05-17,0.618,0.29
SVN,Europe,Slovenia,2020-05-18,0.412,0.29
SVN,Europe,Slovenia,2020-05-19,0.412,0.29
SVN,Europe,Slovenia,2020-05-20,0.344,0.29
SVN,Europe,Slovenia,2020-05-21,0.275,0.29
SVN,Europe,Slovenia,2020-05-22,0.206,0.29
SVN,Europe,Slovenia,2020-05-23,0.206,0.29
SVN,Europe,Slovenia,2020-05-24,0.137,0.29
SVN,Europe,Slovenia,2020-05-25,0.206,0.29
SVN,Europe,Slovenia,2020-05-26,0.137,0.29
SVN,Europe,Slovenia,2020-05-27,0.206,0.29
SVN,Europe,Slovenia,2020-05-28,0.344,0.29
SVN,Europe,Slovenia,2020-05-29,0.344,0.29
SVN,Europe,Slovenia,2020-05-30,0.344,0.29
SVN,Europe,Slovenia,2020-05-31,0.344,0.29
SVN,Europe,Slovenia,2020-06-01,0.275,0.29
SVN,Europe,Slovenia,2020-06-02,0.412,0.29
SVN,Europe,Slovenia,2020-06-03,0.412,0.29
SVN,Europe,Slovenia,2020-06-04,0.275,0.29
SVN,Europe,Slovenia,2020-06-05,0.412,0.29
SVN,Europe,Slovenia,2020-06-06,0.756,0.29
SVN,Europe,Slovenia,2020-06-07,0.825,0.29
SVN,Europe,Slovenia,2020-06-08,0.825,0.29
SVN,Europe,Slovenia,2020-06-09,0.756,0.29
SVN,Europe,Slovenia,2020-06-10,0.756,0.29
SVN,Europe,Slovenia,2020-06-11,0.756,0.29
SVN,Europe,Slovenia,2020-06-12,0.756,0.29
SVN,Europe,Slovenia,2020-06-13,0.55,0.29
SVN,Europe,Slovenia,2020-06-14,0.687,0.29
SVN,Europe,Slovenia,2020-06-15,0.756,0.29
SVN,Europe,Slovenia,2020-06-16,0.893,0.29
SVN,Europe,Slovenia,2020-06-17,1.031,0.29
SVN,Europe,Slovenia,2020-06-18,1.58,0.29
SVN,Europe,Slovenia,2020-06-19,1.58,0.29
SVN,Europe,Slovenia,2020-06-20,1.855,0.29
SVN,Europe,Slovenia,2020-06-21,1.718,0.29
SVN,Europe,Slovenia,2020-06-22,1.718,0.29
SVN,Europe,Slovenia,2020-06-23,2.405,0.29
SVN,Europe,Slovenia,2020-06-24,2.611,0.29
SVN,Europe,Slovenia,2020-06-25,2.474,0.29
SVN,Europe,Slovenia,2020-06-26,3.092,0.29
SVN,Europe,Slovenia,2020-06-27,3.642,0.29
SVN,Europe,Slovenia,2020-06-28,4.192,0.29
SVN,Europe,Slovenia,2020-06-29,4.398,0.29
SVN,Europe,Slovenia,2020-06-30,4.535,0.29
SVN,Europe,Slovenia,2020-07-01,4.948,0.29
SVN,Europe,Slovenia,2020-07-02,5.978,0.29
SVN,Europe,Slovenia,2020-07-03,6.322,0.29
SVN,Europe,Slovenia,2020-07-04,7.353,0.29
SVN,Europe,Slovenia,2020-07-05,8.177,0.29
SVN,Europe,Slovenia,2020-07-06,9.002,0.29
SVN,Europe,Slovenia,2020-07-07,9.552,0.29
SVN,Europe,Slovenia,2020-07-08,10.307,0.29
SVN,Europe,Slovenia,2020-07-09,9.758,0.29
SVN,Europe,Slovenia,2020-07-10,9.826,0.29
SVN,Europe,Slovenia,2020-07-11,10.17,0.29
SVN,Europe,Slovenia,2020-07-12,9.689,0.29
SVN,Europe,Slovenia,2020-07-13,9.139,0.29
SVN,Europe,Slovenia,2020-07-14,8.246,0.29
SVN,Europe,Slovenia,2020-07-15,7.902,0.29
SVN,Europe,Slovenia,2020-07-16,8.315,0.29
SVN,Europe,Slovenia,2020-07-17,8.452,0.29
SVN,Europe,Slovenia,2020-07-18,7.765,0.29
SVN,Europe,Slovenia,2020-07-19,7.215,0.29
SVN,Europe,Slovenia,2020-07-20,7.147,0.29
SVN,Europe,Slovenia,2020-07-21,8.109,0.29
SVN,Europe,Slovenia,2020-07-22,8.796,0.29
SVN,Europe,Slovenia,2020-07-23,9.345,0.29
SVN,Europe,Slovenia,2020-07-24,9.345,0.29
SVN,Europe,Slovenia,2020-07-25,8.658,0.29
SVN,Europe,Slovenia,2020-07-26,9.345,0.29
SVN,Europe,Slovenia,2020-07-27,9.208,0.29
SVN,Europe,Slovenia,2020-07-28,8.521,0.29
SVN,Europe,Slovenia,2020-07-29,7.49,0.29
SVN,Europe,Slovenia,2020-07-30,7.284,0.29
SVN,Europe,Slovenia,2020-07-31,7.147,0.29
SVN,Europe,Slovenia,2020-08-01,7.215,0.29
SVN,Europe,Slovenia,2020-08-02,6.734,0.29
SVN,Europe,Slovenia,2020-08-03,6.459,0.29
SVN,Europe,Slovenia,2020-08-04,6.116,0.29
SVN,Europe,Slovenia,2020-08-05,6.391,0.29
SVN,Europe,Slovenia,2020-08-06,5.772,0.29
SVN,Europe,Slovenia,2020-08-07,5.291,0.29
SVN,Europe,Slovenia,2020-08-08,5.222,0.29
SVN,Europe,Slovenia,2020-08-09,4.741,0.29
SVN,Europe,Slovenia,2020-08-10,5.085,0.29
SVN,Europe,Slovenia,2020-08-11,5.635,0.29
SVN,Europe,Slovenia,2020-08-12,6.528,0.29
SVN,Europe,Slovenia,2020-08-13,7.49,0.29
SVN,Europe,Slovenia,2020-08-14,9.345,0.29
SVN,Europe,Slovenia,2020-08-15,10.582,0.29
SVN,Europe,Slovenia,2020-08-16,11.476,0.29
SVN,Europe,Slovenia,2020-08-17,11.957,0.29
SVN,Europe,Slovenia,2020-08-18,12.644,0.29
SVN,Europe,Slovenia,2020-08-19,13.056,0.29
SVN,Europe,Slovenia,2020-08-20,14.018,0.29
SVN,Europe,Slovenia,2020-08-21,14.087,0.29
SVN,Europe,Slovenia,2020-08-22,14.843,0.29
SVN,Europe,Slovenia,2020-08-23,16.148,0.29
SVN,Europe,Slovenia,2020-08-24,16.217,0.29
SVN,Europe,Slovenia,2020-08-25,15.805,0.29
SVN,Europe,Slovenia,2020-08-26,15.736,0.29
SVN,Europe,Slovenia,2020-08-27,15.049,0.29
SVN,Europe,Slovenia,2020-08-28,15.324,0.29
SVN,Europe,Slovenia,2020-08-29,14.912,0.29
SVN,Europe,Slovenia,2020-08-30,14.705,0.29
SVN,Europe,Slovenia,2020-08-31,14.98,0.29
SVN,Europe,Slovenia,2020-09-01,16.355,0.29
SVN,Europe,Slovenia,2020-09-02,17.66,0.29
SVN,Europe,Slovenia,2020-09-03,19.034,0.29
SVN,Europe,Slovenia,2020-09-04,19.378,0.29
SVN,Europe,Slovenia,2020-09-05,19.79,0.29
SVN,Europe,Slovenia,2020-09-06,20.615,0.29
SVN,Europe,Slovenia,2020-09-07,21.096,0.29
SVN,Europe,Slovenia,2020-09-08,21.165,0.29
SVN,Europe,Slovenia,2020-09-09,22.883,0.29
SVN,Europe,Slovenia,2020-09-10,24.532,0.29
SVN,Europe,Slovenia,2020-09-11,28.724,0.29
SVN,Europe,Slovenia,2020-09-12,33.053,0.29
SVN,Europe,Slovenia,2020-09-13,36.901,0.29
SVN,Europe,Slovenia,2020-09-14,38.413,0.29
SVN,Europe,Slovenia,2020-09-15,41.161,0.29
SVN,Europe,Slovenia,2020-09-16,44.116,0.29
SVN,Europe,Slovenia,2020-09-17,45.971,0.29
SVN,Europe,Slovenia,2020-09-18,47.964,0.29
SVN,Europe,Slovenia,2020-09-19,48.514,0.29
SVN,Europe,Slovenia,2020-09-20,49.339,0.29
SVN,Europe,Slovenia,2020-09-21,49.545,0.29
SVN,Europe,Slovenia,2020-09-22,49.957,0.29
SVN,Europe,Slovenia,2020-09-23,50.85,0.29
SVN,Europe,Slovenia,2020-09-24,52.087,0.29
SVN,Europe,Slovenia,2020-09-25,55.798,0.29
SVN,Europe,Slovenia,2020-09-26,60.608,0.29
SVN,Europe,Slovenia,2020-09-27,63.906,0.29
SVN,Europe,Slovenia,2020-09-28,63.082,0.29
SVN,Europe,Slovenia,2020-09-29,63.838,0.29
SVN,Europe,Slovenia,2020-09-30,68.442,0.29
SVN,Europe,Slovenia,2020-10-01,72.084,0.29
SVN,Europe,Slovenia,2020-10-02,75.313,0.29
SVN,Europe,Slovenia,2020-10-03,78.268,0.29
SVN,Europe,Slovenia,2020-10-04,78.887,0.29
SVN,Europe,Slovenia,2020-10-05,88.301,0.29
SVN,Europe,Slovenia,2020-10-06,87.751,0.29
SVN,Europe,Slovenia,2020-10-07,98.265,0.29
SVN,Europe,Slovenia,2020-10-08,112.833,0.29
SVN,Europe,Slovenia,2020-10-09,121.56,0.29
SVN,Europe,Slovenia,2020-10-10,132.073,0.29
SVN,Europe,Slovenia,2020-10-11,148.771,0.29
SVN,Europe,Slovenia,2020-10-12,148.359,0.29
SVN,Europe,Slovenia,2020-10-13,169.524,0.29
SVN,Europe,Slovenia,2020-10-14,193.643,0.29
SVN,Europe,Slovenia,2020-10-15,218.244,0.29
SVN,Europe,Slovenia,2020-10-16,250.472,0.29
SVN,Europe,Slovenia,2020-10-17,286.136,0.29
SVN,Europe,Slovenia,2020-10-18,307.782,0.29
